id	item_abstract	item_ortho	audio	item_type	bigram	is_training_word	is_training_root	is_training_residue	root_frequency	residue_frequency	root_extractability	residue_extractability	template	variation
gakty_train	gakty	poomtah	poomtah.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
kogdu_train	kogdu	mohpsei	mohpsei.wav	train	16	1	1	1	4	1	1	1	rsrrs	b7
digko_train	digko	seepmoh	seepmoh.wav	train	4	1	1	1	1	4	1	1	rsrrs	b7
gobgo_train	gobgo	pohlpoh	pohlpoh.wav	train	4	1	1	1	1	1	0	0	rsrrs	b7
tabpa_train	tabpa	toolkoo	toolkoo.wav	train	4	1	1	1	1	1	0	0	rsrrs	b7
kipky_train	kipky	meekmah	meekmah.wav	train	4	1	1	1	1	1	0	0	rsrrs	b7
bukpy_train	bukpy	leimkah	leimkah.wav	train	4	1	1	1	1	1	0	0	rsrrs	b7
kygti_train	kygti	mahptee	mahptee.wav	train	4	1	1	1	1	1	0	0	rsrrs	b7
petdo_train	petdo	kaitsoh	kaitsoh.wav	train	4	1	1	1	1	1	0	0	rsrrs	b7
dedte_train	dedte	saistai	saistai.wav	train	4	1	1	1	1	1	0	0	rsrrs	b7
dypga_train	dypga	sahkpoo	sahkpoo.wav	train	16	1	1	1	4	1	1	1	rsrrs	b7
pydgu_train	pydgu	kahspei	kahspei.wav	train	4	1	1	1	1	4	1	1	rsrrs	b7
batpi_train	batpi	lootkee	lootkee.wav	train	16	1	1	1	4	1	1	1	rsrrs	b7
gutbi_train	gutbi	peitlee	peitlee.wav	train	4	1	1	1	1	4	1	1	rsrrs	b7
tokde_train	tokde	tohmsai	tohmsai.wav	train	4	1	1	1	1	4	1	1	rsrrs	b7
tibke_train	tibke	teelmai	teelmai.wav	train	16	1	1	1	4	1	1	1	rsrrs	b7
pudbu_train	pudbu	keislei	keislei.wav	train	16	1	1	1	4	1	1	1	rsrrs	b7
bepba_train	bepba	laikloo	laikloo.wav	train	4	1	1	1	1	4	1	1	rsrrs	b7
gikto_train	gikto	peemtoh	peemtoh.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
kagdy_train	kagdy	moopsah	moopsah.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
gyktu_train	gyktu	pahmtei	pahmtei.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
dapgy_train	dapgy	sookpah	sookpah.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
gekta_train	gekta	paimtoo	paimtoo.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
padby_train	padby	kooslah	kooslah.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
kugdi_train	kugdi	meipsee	meipsee.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
bitpo_train	bitpo	leetkoh	leetkoh.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
kegda_train	kegda	maipsoo	maipsoo.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
pidbo_train	pidbo	keesloh	keesloh.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
dupgi_train	dupgi	seikpee	seikpee.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
bytpu_train	bytpu	lahtkei	lahtkei.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
dopge_train	dopge	sohkpai	sohkpai.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
tybku_train	tybku	tahlmei	tahlmei.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
botpe_train	botpe	lohtkai	lohtkai.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
tubki_train	tubki	teilmee	teilmee.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
podbe_train	podbe	kohslai	kohslai.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
tebka_train	tebka	tailmoo	tailmoo.wav	train	16	1	1	1	4	4	1	1	rsrrs	b7
gakty_test	gakty	poomtah	poomtah.wav	test	16	1	1	1	4	4	1	1	rsrrs	b7
kogdu_test	kogdu	mohpsei	mohpsei.wav	test	16	1	1	1	4	1	1	1	rsrrs	b7
digko_test	digko	seepmoh	seepmoh.wav	test	4	1	1	1	1	4	1	1	rsrrs	b7
gobgo_test	gobgo	pohlpoh	pohlpoh.wav	test	4	1	1	1	1	1	0	0	rsrrs	b7
dypgu_test	dypgu	sahkpei	sahkpei.wav	test	16	0	1	1	4	4	1	1	rsrrs	b7
bitpe_test	bitpe	leetkai	leetkai.wav	test	16	0	1	1	4	1	1	1	rsrrs	b7
tukdi_test	tukdi	teimsee	teimsee.wav	test	4	0	1	1	1	4	1	1	rsrrs	b7
pidby_test	pidby	keeslah	keeslah.wav	test	16	0	1	1	4	1	1	0	rsrrs	b7
tebpa_test	tebpa	tailkoo	tailkoo.wav	test	4	0	1	1	1	4	0	1	rsrrs	b7
tobka_test	tobka	tohlmoo	tohlmoo.wav	test	16	0	1	0	4	0	1	0	rsrrs	b7
gopke_test	gopke	pohkmai	pohkmai.wav	test	4	0	0	1	0	4	0	1	rsrrs	b7
pydga_test	pydga	kahspoo	kahspoo.wav	test	4	0	1	1	1	1	1	1	rsrrs	b7
bypbi_test	bypbi	lahklee	lahklee.wav	test	4	0	1	1	1	1	1	0	rsrrs	b7
bukpu_test	bukpu	leimkei	leimkei.wav	test	4	0	1	1	1	1	0	1	rsrrs	b7
petde_test	petde	kaitsai	kaitsai.wav	test	4	0	1	1	1	1	0	0	rsrrs	b7
gitbi_test	gitbi	peetlee	peetlee.wav	test	4	0	1	0	1	0	1	0	rsrrs	b7
tapbi_test	tapbi	tooklee	tooklee.wav	test	4	0	0	1	0	1	0	1	rsrrs	b7
kepky_test	kepky	maikmah	maikmah.wav	test	4	0	1	0	1	0	0	0	rsrrs	b7
katba_test	katba	mootloo	mootloo.wav	test	4	0	0	1	0	1	0	0	rsrrs	b7
kapgu_distractor	kapgu	mookpei	mookpei.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b7
dutpo_distractor	dutpo	seitkoh	seitkoh.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b7
batde_distractor	batde	lootsai	lootsai.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b7
dikpu_distractor	dikpu	seemkei	seemkei.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b7
pykty_distractor	pykty	kahmtah	kahmtah.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b7
gobki_distractor	gobki	pohlmee	pohlmee.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b7
pukda_distractor	pukda	keimsoo	keimsoo.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b7
bugde_distractor	bugde	leipsai	leipsai.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b7
